MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,TotalBaths,HouseAge,YearsSinceRemod,HasGarage,HasBasement,TotalPorchSF
-0.8574087653476117,0.01709611103519299,-0.20765569590088714,-0.7814122741783307,0.3725806630753102,-0.45993347121353423,-1.346988854494819,-0.5803921906796174,-0.6657582414634358,2.614322914320513,-0.5389145517378899,0.12243460581714852,-0.5788426323235933,-0.27184597376443964,1.1031910424210039,-0.2864311959330022,-0.29809475271688185,-0.3751102430137051,0.635096426392595,-1.1651023808515835,0.41970214967990893,-0.7914780961819865,-0.11135028226482296,-0.3911020537943092,1.0985614324225637,-0.25090218968313477,-1.014654317378808,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,-0.7556757211994886,-0.9503487976847227,-0.9512277430694589,-1.0044305707899008,0.20282389539978893,0.33791499424605986,-1.017110733859404,-0.8229477005343201,0.2673731822863101,0.2709795339417117,1.2061242989458862,-0.709290601133728,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.12166471973675805,1.657667012242797,0.08494443018300141,-0.2728068134352496,0.5321803056754586,1.4554247086965217,0.24885896255160006,0.16798421022632343,-0.8254570712885771
0.07878565852720057,-0.5037464546118098,-0.2606056378574195,-0.05367528400905486,1.2683106695615203,0.7312905299994775,0.44763741277967184,-0.5803921906796174,1.078677959764353,-0.22394572450417746,0.5912551736692675,0.12243460581714852,-0.5788426323235933,-1.223715059077763,-1.0278069191609551,-0.2864311959330022,-0.29809475271688185,0.5440036885176945,-0.6082253217164811,-0.12807232278063244,-0.9834721586140163,0.9729393487009905,-0.11135028226482296,0.11827691988935142,-0.8132633887784948,-0.25090218968313477,0.783350141684551,1.216154195972512,0.14885782040027426,-0.22684758548023845,-0.7556757211994886,0.29471490804604866,0.6000051917822742,0.656797862601623,0.2803758928611123,0.33791499424605986,0.31841980181634505,-0.4212581138543185,0.2673731822863101,0.2709795339417117,-0.7478434511331753,-0.11322015595675047,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.4940034683274659,0.9044169201636306,-0.24842364468806583,0.36850920363229234,-0.6908166978642333,-0.38985408470278243,0.24885896255160006,0.16798421022632343,-0.4514703232348072
-0.8574087653476117,-0.030253213114534536,-0.1747383252351921,-0.7814122741783307,0.3725806630753102,-0.029769248553279986,-0.7164444903172952,-0.13732960296854022,-0.6657582414634358,-0.22394572450417746,-0.5389145517378899,0.12243460581714852,-0.5788426323235933,0.20408856889222207,0.8859309465547304,-0.2864311959330022,-0.29809475271688185,-0.8674120540059536,-0.11813927343270934,-1.1651023808515835,-0.43037626621854674,-0.7914780961819865,-0.11135028226482296,-1.009492091884979,1.0985614324225637,-0.25090218968313477,-1.014654317378808,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,-0.7556757211994886,-0.9503487976847227,-0.9512277430694589,-1.0044305707899008,0.23729144982704375,-0.7846174367821614,0.31841980181634505,2.016904261110342,0.2673731822863101,0.2709795339417117,-0.7478434511331753,-0.709290601133728,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,0.6230127774446577,0.9044169201636306,-0.7213411462493473,-0.2728068134352496,0.06942468271449408,0.7755851532336202,0.24885896255160006,0.16798421022632343,-0.8254570712885771
-0.15526294744150249,-0.4563971304620823,-0.32051525246898455,-0.7814122741783307,1.2683106695615203,-1.1217245829985407,-1.686512742898101,0.8887100738360595,-0.6657582414634358,-0.22394572450417746,0.5912551736692675,0.12243460581714852,-0.5788426323235933,0.6800231115488838,0.287310044114679,-0.2864311959330022,-0.29809475271688185,-0.8945112362624076,-0.7723920768066116,0.9089577352903186,-0.48759308267325047,1.0072220710756596,-0.11135028226482296,0.5087347324017294,1.0985614324225637,-0.25090218968313477,-1.014654317378808,1.216154195972512,0.14885782040027426,-0.22684758548023845,0.7661168365183065,0.29471490804604866,2.151238126634007,0.656797862601623,0.16404789666912725,-0.7846174367821614,-1.017110733859404,-1.0751713944961814,0.2673731822863101,0.2709795339417117,-0.7478434511331753,-0.709290601133728,4.0422036455554595,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.12166471973675805,-0.6020832639947022,-0.08173960725253221,0.36850920363229234,1.094097847842344,1.6496645816859223,0.24885896255160006,0.16798421022632343,1.6428554658663046
-0.15526294744150249,-0.9298903719593575,-0.5274244395104964,-0.7814122741783307,0.3725806630753102,-1.551888805658795,-1.686512742898101,-0.5803921906796174,-0.6657582414634358,-0.22394572450417746,-0.5389145517378899,0.12243460581714852,-0.5788426323235933,-0.7477805164211013,-0.5239483989604486,-0.2864311959330022,-0.29809475271688185,0.564328075210035,-0.06019806575383978,-1.1651023808515835,-0.3649856188417424,0.7283892624283499,-0.11135028226482296,0.3561192422319167,-0.8132633887784948,-0.25090218968313477,0.783350141684551,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,0.7661168365183065,-0.327816944819337,0.6000051917822742,1.210540673732131,0.13173456439357584,-0.7846174367821614,-1.017110733859404,-0.7575563724701337,0.2673731822863101,0.2709795339417117,-0.7478434511331753,-0.709290601133728,3.6758031483230105,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.4940034683274659,1.657667012242797,0.19994349477030757,-0.2728068134352496,1.6229614169405893,1.7953444864279726,0.24885896255160006,0.16798421022632343,1.4371627544367311
-0.8574087653476117,0.01709611103519299,-0.07598621323810685,-0.7814122741783307,1.2683106695615203,0.03640986262522067,-0.6194376650592146,-0.5803921906796174,-0.6657582414634358,-0.22394572450417746,-0.5389145517378899,0.12243460581714852,-0.5788426323235933,0.6800231115488838,1.0384752691842416,-0.2864311959330022,-0.29809475271688185,-1.2603501967245372,-0.3788747079876224,-1.1651023808515835,-0.724634179414166,-0.7914780961819865,-0.11135028226482296,-1.2235501819932877,1.0985614324225637,-0.25090218968313477,-1.014654317378808,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,-0.7556757211994886,-0.9503487976847227,-0.9512277430694589,-1.0044305707899008,0.2415998941304506,-0.7846174367821614,0.31841980181634505,0.38212105950568453,0.2673731822863101,0.2709795339417117,1.2530195249477838,-0.709290601133728,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,0.2506740288539498,-1.3553333560738687,-1.0004399996297757,-0.2728068134352496,-0.09584518262870753,0.5327853119968696,0.24885896255160006,0.16798421022632343,-0.8254570712885771
0.07878565852720057,2.4792609668210246,0.12255255669127117,-0.05367528400905486,-0.5231493434109,1.1283651970704816,0.9811749516991151,-0.5803921906796174,1.078677959764353,-0.22394572450417746,0.5912551736692675,0.12243460581714852,1.3090748761779727,-1.223715059077763,-1.0278069191609551,-0.2864311959330022,-0.29809475271688185,0.28430319189334324,-0.8858602751777311,0.9089577352903186,-1.2968023439612035,1.2106328904986972,-0.11135028226482296,0.0964747070079496,-0.8132633887784948,-0.25090218968313477,0.783350141684551,1.216154195972512,0.14885782040027426,-0.22684758548023845,0.7661168365183065,-0.327816944819337,0.6000051917822742,1.210540673732131,0.3062265586815534,1.4604474252742812,0.31841980181634505,-0.32784193090548097,0.2673731822863101,0.2709795339417117,0.033743648898449344,-0.14302367821559936,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-1.2386809655088815,0.9044169201636306,-0.4112313091599824,0.36850920363229234,-1.0874643746879171,-0.9240137354236336,0.24885896255160006,0.16798421022632343,-0.4701696606374957
-0.15526294744150249,-1.4033836134566329,-0.48641880062408777,-1.5091492643476065,2.1640406760477306,-1.6180679168372956,1.0781817769571957,-0.5803921906796174,-0.6657582414634358,2.614322914320513,-0.5389145517378899,0.12243460581714852,-0.5788426323235933,0.20408856889222207,0.6709821283040556,-0.2864311959330022,-0.29809475271688185,-1.122596020254229,-0.6154679726763398,-0.12807232278063244,-0.9916459895361168,0.026736211160119434,-0.11135028226482296,-0.7082251502510629,1.0985614324225637,-0.25090218968313477,-1.014654317378808,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,0.7661168365183065,0.29471490804604866,-0.9512277430694589,-1.0044305707899008,0.127426120090169,-0.7846174367821614,-1.017110733859404,-1.0751713944961814,0.2673731822863101,0.2709795339417117,-0.7478434511331753,0.721278467291018,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.4940034683274659,1.657667012242797,-0.7911158595944544,-0.2728068134352496,1.6890693630778697,-0.9725737036709837,0.24885896255160006,0.16798421022632343,0.07211112404047071
-0.8574087653476117,0.3958907042330132,0.13938744054601238,-0.05367528400905486,0.3725806630753102,0.3342158629284736,-0.18290695139785196,0.6438596964167801,-0.6657582414634358,2.614322914320513,0.5912551736692675,0.12243460581714852,-0.5788426323235933,1.1559576542055454,0.3312243188110534,0.8268313855932661,1.1138189769773459,0.10815850722639199,0.8958318609475081,-1.1651023808515835,0.7139600628755282,-0.7914780961819865,-0.11135028226482296,-0.17704396368600045,-0.8132633887784948,-0.25090218968313477,0.783350141684551,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,0.7661168365183065,0.29471490804604866,0.6000051917822742,0.656797862601623,0.25452522704067115,1.4604474252742812,0.31841980181634505,0.4942204790442896,0.2673731822863101,0.2709795339417117,1.4093369449541087,-0.709290601133728,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.12166471973675805,0.15116682808446416,0.3640432835634298,-0.2728068134352496,-0.32722299410918976,0.1928655342654189,0.24885896255160006,0.16798421022632343,-0.8254570712885771
-0.8574087653476117,0.30119205593355813,-0.13636607600203896,1.4017986963294968,-0.5231493434109,1.1945443082489822,1.0781817769571957,0.23577573405131427,1.078677959764353,-0.22394572450417746,0.5912551736692675,0.12243460581714852,1.3090748761779727,-1.223715059077763,-1.0278069191609551,-0.2864311959330022,-0.29809475271688185,2.1180145245800666,1.074483917957356,0.9089577352903186,0.9155812256206747,-0.7914780961819865,-0.11135028226482296,-0.030374531574751874,-0.8132633887784948,-0.25090218968313477,0.783350141684551,-0.7615805216062174,0.14885782040027426,-0.22684758548023845,0.7661168365183065,0.29471490804604866,-0.9512277430694589,-1.0044305707899008,0.3105350029849603,1.4604474252742812,0.31841980181634505,0.01779794600521803,0.2673731822863101,0.2709795339417117,0.5652228769199541,1.2279383456914488,-0.3546023212339304,-0.12387935953308747,-0.27526762707456326,-0.06493600869531055,-0.09039117318276632,-0.12166471973675805,-0.6020832639947022,0.5552776831018715,-0.2728068134352496,-1.2196802669624784,-1.1182536084130341,0.24885896255160006,0.16798421022632343,0.38999985988617514
